S.no.	ID	Name	Email-id	Mobile no.	Address	City	State	Sector	Website
78	CG/2018/0196770	AKS WELFARE SOCIETY	vasimkhan0011@gmail.com	7400791221	SHRI CHANMAY PATHAK JAMAT PARA WARD NEAR BANK OF INDIA RAJNANDGAON CHHATTISGARH 491441	RAIPUR	CHHATTISGARH, 	Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,		
79	CG/2018/0185122	aksha education and welfare society	vasim_81@rediffmail.com	9926139644	q.no.191/1 rescue colony, bishrampur, surajpur 497226	bishrampur	CHHATTISGARH, 	Vocational Training,		
80	CG/2018/0199618	AKSHARDHAM SHIKSHAN SAMITI	arunmishraam68@gmail.com	9630977085	GAYATRI VIDYA MANDIR, BAJRANG MANDIR KE PASS, BILASPUR (C.G)	BILASPUR				
81	CG/2014/0084971	ALASKA SHIKSHAN EVAM SEWA SAMITI	mdfiroj86@gmail.com	9302835558	Alaska Shikshan Evam Sewa SamitiNear Railway Crosssing Ward no. 7 Manendragarh Koriya C.G. 497442	Manendragarh	CHHATTISGARH, 	Agriculture,Education & Literacy,Food Processing,Information & Communication Technology,Labour & Employment,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Environment & Forests,Micro Small & Medium Enterprises,Panchayati Raj,Rural Development & Poverty Alleviation,Women's Development & Empowerment,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Aged/Elderly,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Minority Issues,New & Renewable Energy,Nutrition,Prisoner's Issues,Right to Information & Advocacy,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Water Resources,Youth Affairs,Any Other,		
82	CG/2017/0168389	ALBARKAT EDUCATION SOCIETY	albarkatsocity2011@gmail.com	9406049955	vill-semra,post senetoriyam	semra				
83	CG/2019/0247050	ALERT WELFARE FOUNDATION 	amitdwivedi497@gmail.com	9300419782	OFFICE NO-434, 4 TH FLOOR, PROGRESSIVE POINT, LALPUR RAIPUR C.G.	RAIPUR 	CHHATTISGARH, 			
84	CG/2018/0207246	All India Society for Electronics and Computer Technology (AISECT), Raipur(Dr. C. V. Raman University, Kargi Road, Kota, Bilaspur (C.G.) 495113)	sourabh.k@aisect.org	9424140268	All India Society for Electronics and Computer Technology (AISECT) Shirshti apartment, sah nursing home ke samane,shankar nagar raipur University office- Dr. C. V. Raman University, Kargi Road, Kota, Bilaspur (C.G.) 495113	Bilaspur			http://aisect.org	
85	CG/2017/0155896	ALLIANCE EDUCATIONAL SOCIETY	awfhelpindia@gmail.com	7693020444	Agrasen bhawan road , ward no. 26 , bharka para , rajnandgaon, chattisgarh 491441 , India	rajnandgaon	CHHATTISGARH, 			
86	CG/2017/0155365	ALSHUMS EDUCATION SOCIETY	alshum.college@gmail.com	9425507886	ALSHUMS EDUCATION SOCIETY WARD NO .8 INFRONT OF GOVT. SHRINGI RISHI H.S.SCHOOL FOREST DEPOT ROAD NAGRI	NAGRI	CHHATTISGARH, 	Education & Literacy,Information & Communication Technology,Labour & Employment,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Legal Awareness & Aid,Micro Small & Medium Enterprises,Minority Issues,Nutrition,Panchayati Raj,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Urban Development & Poverty Alleviation,	htp://www.alshumsitcollege.ndlmindia.com	
87	CG/2019/0233824	ALTERNATIVE INNOVATION AND REFORMS SOCIETY	buddheshwarpathre510@gmail.com	9754278077	C/O SRISHTI INSTITUTE OF TECHNOLOGY, KURMI BORDING, GURUGHASIDAS CHOWK, TILDA-NEORADIST-RAIPUR C.G. 493114	RAIPUR	CHHATTISGARH, 	Agriculture,Art & Culture,Health & Family Welfare,Vocational Training,Women's Development & Empowerment,		
88	CG/2017/0155732	AMAR JYOTI THE RURAL DEVELOPMENT SOCIETY	dr.j.m.pandey@gmail.com	9479107698	VILLAGE GUNPUR POST GURIYA BASTAR PIN 494224	JAGDALPUR				
89	CG/2019/0247883	AMAR UJALA KALA VIKAS SAMITI	gajendra.singh47@gmail.com	9643774994	chhoteattarmuda, raigarh, chhattisgarh	raigarh	CHHATTISGARH, 	Education & Literacy,		
90	CG/2018/0182120	AMBARMAHILASWASAHYTASAMHUPANDAPARA	kuleshwarnishadrajim@gmail.com	8959653221	WARD NO 07 PANDAPARA RAJIM DISTT, GARIYABAND , C.G.	RAJIM	CHHATTISGARH, 	Food Processing,		
91	CG/2017/0153986	AMBIKA FOUNDATION	ambikafoundation2007csr@gmail.com	9827806685	AMBIKA FOUNDATIONAISECT COMPUTER EDUCATION CENTER OPP DUS NAL BORIYA ROAD SANTOSHI NAGAR RAIPUR CHHATTISGARH	RAIPUR	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Micro Finance (SHGs),Nutrition,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,		
92	CG/2017/0169633	Ambikapur Catholic Diocese	barwaajay@yahoo.co.in	9575399116	Bishop s House Funduldihary P.O. NawaparaAmbikapur, Chhattisgarh 497110	Ambikapur	CHHATTISGARH, 		http://ambikapurcatholicdiocese.org/	
93	CG/2019/0226875	AMEIYA SAMAJIK SEWA SHANSTHAN CHHATTISGARH	ameyasocialsociety@gmail.com	9926990143	C/O MOHAMAD ARIF ANSHARI HO NO 29/150 WARD NO 24 INDRAWATI COLLONEY ANSARI HOUSE RAIPUR CHHATTISGARH	RAIPUR				
94	CG/2018/0207609	AMRIT BASTAR MAHILA SEVA SANSTHA GEEDAM	neetudan13@gmail.com	9165718282	Qtr. No. S7, ITI Compound, Education City, Geedam	Geedam				
95	CG/2018/0198829	ANAMIKA WELFARE SOCIETY	reeta.agrawal007@gmail.com	7987282892	BEHIND OF ANAMIKA MOBILE , HOUSE OF REETA AGRAWAL DEVIGUNJ ROAD AMBIKAPURDOST SURGUJA (CHATTISGARH)	AMBIKAPUR	CHHATTISGARH, 	Differently Abled,Differently Abled,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Minority Issues,Nutrition,Right to Information & Advocacy,Tribal Affairs,Drinking Water,Education & Literacy,Health & Family Welfare,HIV/AIDS,Human Rights,Micro Small & Medium Enterprises,Minority Issues,Sports,Urban Development & Poverty Alleviation,Any Other,	https://ngodarpan.gov.in/index.php/ngo/primaryngo	
96	CG/2018/0208327	anand manorama education society 	anish.shrivastava@gmail.com	9630011800	post office- dewkar, ward no-8, saja, bemetra chhattisgarh	saja	CHHATTISGARH, 	Education & Literacy,Information & Communication Technology,Vocational Training,		
97	CG/2018/0208048	ANAND NIKETAN	veena.a.agrawal@gmail.com	9479026262	Behind Civil Court Vear Housh Road, Bilaspur	Bilaspur	CHHATTISGARH, 	Any Other,		
98	CG/2016/0110677	anant shanti gau seva samiti	asgss.mpy@gmail.com	9424188427	ANANT SHANTI GAU SEWA SAMITI  LAILUNGA  DIST:- RAIGARH(C.G.)  PIN:- 496113	LAILUNGA		Animal Husbandry, Dairying  &  Fisheries,		
99	CG/2017/0175158	ANANYA SHIKSHAN SAMITI	brajbhan2011@gmail.com	9300200503	FA-9, HAPPY HOMES GREEN LAND, VISHAL NAGAR, RAIPUR	RAIPUR	CHHATTISGARH, 	Education & Literacy,Rural Development & Poverty Alleviation,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,	http://www.ananyacollege.org	
100	CG/2020/0256013	ANGELS VALLEY WELFARE SOCIETY CHHATTISGARH	vivek71991@gmail.com	8839102715	119, WARD NO. 09, KALONNI ROAD, PO ARUGARH CAMP, CITY BHAWAR MAL	SURHUJA	CHHATTISGARH, 	Children,Dalit Upliftment,Differently Abled,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,Human Rights,Labour & Employment,Legal Awareness & Aid,Minority Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Tribal Affairs,Vocational Training,Women's Development & Empowerment,		
101	CG/2018/0190925	anjali mata sewa samiti	vishwaspk4@gmail.com	7747910799	KALYANPUR DISTT- SURAJPUR	SURAJPUR	CHHATTISGARH, 	Agriculture,Education & Literacy,Environment & Forests,Health & Family Welfare,Information & Communication Technology,Vocational Training,		
102	CG/2018/0204887	Anjaneya Educational Society	anil44@yahoo.com	9826165220	153, New Civic Centre, Bhilai	Bhilai	CHHATTISGARH, 	Health & Family Welfare,Vocational Training,Women's Development & Empowerment,		
103	CG/2019/0229720	ANJUMAN FOUNDATION	abdulakhtar@gmail.com	7000719048	BHARATMATA PARISAR NH130C, VILLAGEDOHEL, DEOBHOG DIST.- GARIYANBAND C.G.	DEOBHOG				
104	CG/2018/0212778	Ankit sewa sansthan	jmd.885@gmail.com	8319939991	Village- Chhura, Tehsil and block- Chhura, Dist- Gariyaband	Chhura	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,		
105	CG/2016/0112268	Ankur korba	ankurkorba@gmail.com	9826134708	Ankur Special School behind ambedakar bhawan mudapar secl korba	korba	CHHATTISGARH, 	Differently Abled,	http://ngoankur.org	
106	CG/2019/0222866	anmol foundation	janjudaw@gmail.com	8319877575	sanjay sharma, Sector-3,Deendayal Upadhyay Nagar ( Near Electric Sub Station) Raipur 492010 Chhattisgarh	Raipur	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Children,Civic Issues,Disaster Management,Drinking Water,Education & Literacy,Food Processing,Health & Family Welfare,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Micro Small & Medium Enterprises,Nutrition,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Urban Development & Poverty Alleviation,Women's Development & Empowerment,	https://ngodarpan.gov.in/index.php/ngo/primaryngo	
107	CG/2017/0179716	ANNAPURNA DAL BHAT KENDRA	arvindmitra24317@gmail.com	7024402312	JAYSTAMBH CHOWK KOTA DISTRICT BILASPUR CHHATTRISGARH	KOTA				
108	CG/2018/0185944	annie foundation	humairnoushad1@gmail.com	8103355153	ANNIE FOUNDATION C/O KGN PHARMA MADARSA ROAD BAIJNATHPARA RAIPUR CHHATTISGARH 492001	RAIPUR	CHHATTISGARH, 	Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Labour & Employment,Micro Finance (SHGs),Minority Issues,Nutrition,Rural Development & Poverty Alleviation,Science & Technology,Sports,Tourism,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,		
109	CG/2018/0207424	ANNPURNA MAHILA SWA SAHAYTA SAMHUH PALLARI	sambaiyadav2018@gmail.com	9753179687	Pallari, tahsil-palari	palari				
110	CG/2019/0229290	ANUBHUTI SHREE FOUNDATION	write2anubhuti@gmail.com	7354599000	2B, Street18, Sector1	BHILAI	CHHATTISGARH, 	Women's Development & Empowerment,	http://www.anubhutishree.org/	
111	CG/2018/0212259	anukriti academic society 	amboschool03@gmail.com	7987104927	akhilesh sharma house no 313 ward no 14 back police thana bemetara	bemetara	CHHATTISGARH, 	Art & Culture,Children,Education & Literacy,Health & Family Welfare,Women's Development & Empowerment,		
112	CG/2016/0109962	APURAV VEDANT EDUCATION AND WELFARE SOCIETY	gourav_mongia@rediffmail.com	9826129910	kausalya bhawan, ketka road,manpur, surajpur pin 497229	surajpur	CHHATTISGARH, 	Education & Literacy,	http://www.avews.com	
113	CG/2018/0208196	ARADHANA SOCIETY	deeptijg10@gmail.com	7587466765	DEEPTICONVENT, KADAMBARI, DHARAMPURA P.OJAGDALPUR	Jagdalpur	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Biotechnology,Children,Differently Abled,Disaster Management,Education & Literacy,Health & Family Welfare,Minority Issues,Vocational Training,Women's Development & Empowerment,Youth Affairs,Agriculture,Children,Differently Abled,Disaster Management,Education & Literacy,Health & Family Welfare,Minority Issues,Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	https://ngodarpan.gov.in	
114	CG/2018/0218900	ARHAM FOUNDATION	project.arhamfoundation@gmail.com	9303009923	house no.15/166,jawahar nagar,ward no-37 raipur	raipur				
115	CG/2017/0176310	ARMAN EDUCATION AND WELFARE SOCIETY CHHATTISGARH	amir.alam541@gmail.com	9098882443	H NO. 36/34WARD NO.02 BULB FACTORY KE PASSBADA ASHOK NAGAR GUDHIYARI RAIPUR	RAIPUR	CHHATTISGARH, 	Drinking Water,Education & Literacy,Land Resources,Prisoner's Issues,Rural Development & Poverty Alleviation,Tourism,Environment & Forests,Health & Family Welfare,Micro Small & Medium Enterprises,Urban Development & Poverty Alleviation,Women's Development & Empowerment,		
116	CG/2017/0174839	AROMA SHIKSHA EVAM SEVA SAMITI	rohit.ware81@gmail.com	9827668742	MIG-47 PHASE II R.P.NAGAR KORBA	korba	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Education & Literacy,Information & Communication Technology,Labour & Employment,Rural Development & Poverty Alleviation,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,	http://www.aromashiksha.net	
117	CG/2017/0154522	ARPA BUNKAR SAHKARI SAMITI MARYADIT RANIGAON KOTA BILASPUR	twsrtp@gmail.com	9981484665	RANIGAON KOTA BILASPUR CG	KOTA				
118	CG/2017/0157361	ARPA SON PARAYAVARAN SURAKSHA AVAM MANAV VIKAS SIMITI	ashwanitipan@gmail.com	8120357007	marwahi road pendra vidya nagar pendra	pendra	CHHATTISGARH, 	Agriculture,Children,Environment & Forests,Education & Literacy,Health & Family Welfare,Civic Issues,Labour & Employment,HIV/AIDS,Rural Development & Poverty Alleviation,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Youth Affairs,Drinking Water,Food Processing,Human Rights,Aged/Elderly,Micro Small & Medium Enterprises,Minority Issues,Micro Finance (SHGs),		
119	CG/2019/0226648	ARPAN FOUNDATION CHHATTISGARH	devkumargeethu@gmail.com	8815149147	KAMLESH KUMAR SAHU ,MAKAN NO 53 WARD NO 52 BARPARA GANDHI CHOUK DUNDA POST-SEJBAHAR RAIPUR	RAIPUR	CHHATTISGARH, 	Information & Communication Technology,Nutrition,Rural Development & Poverty Alleviation,Tribal Affairs,Women's Development & Empowerment,Youth Affairs,		
120	CG/2017/0118525	ARPAN KALYAN SAMITI	arpankalyansamiti@gmail.com	9165493358	NEAR MAA SHARDA TRAVELS NEW BUS STAND PADARI RAIPUR -492001	RAIPUR	CHHATTISGARH, 	Women's Development & Empowerment,		
121	CG/2018/0208034	ARSH MAHILA KALYAN SAMITI GANESH NAGAR	roshanaara74@gmail.com	9329862653	MOHAMMAD KALIM SIR, GANESH NAGAR, CHUCHAHIYAPARA, BILASPUR, 495004	BILASPUR				
122	CG/2019/0241696	ARSHI INFRASTRUCTURE ENGINEERING SERVICES PRIVATE LIMITED 	rudraverdha@gmail.com	8945053360	TELIBANDHA AVANTI VIHAR SEC-2 HOUSE NUMBER D-13 RAIPUR, CG	RAIPUR	CHHATTISGARH, 	Agriculture,		
123	CG/2012/0049836	ARSHIL SHIKSHAN PRASIKSHAN AND WELFARE SOCIETY	arshilwel@gmail.com	9406332551	Correspondence/Head Office Address : In Front of Central Water Commission, Bhawani Nagar , Kota, District- Raipur,State- Chhattisgarh,Pin Code 492001	Raipur	CHHATTISGARH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Biotechnology,Children,Differently Abled,Drinking Water,Education & Literacy,Food Processing,Health & Family Welfare,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Agriculture,Art & Culture,Environment & Forests,HIV/AIDS,Legal Awareness & Aid,Panchayati Raj,Science & Technology,Sports,Tourism,Urban Development & Poverty Alleviation,Youth Affairs,	http://arshilngo.org/	
124	CG/2013/0071300	ARUN SURYA SHISHAN PRASHIKSHAN AVAM SEWA SANSTHA	pramodrudraksh11@gmail.com	7898478707	H.NO 13, GEETANJALI PARK, MAHARISHI SCHOOL ROAD , MANGLA, BILASPUR,CHHATISGARH.	BILASPUR	CHHATTISGARH, 	Agriculture,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Vocational Training,Women's Development & Empowerment,		
125	CG/2013/0070725	arunodaya shikshan samiti	arunodayassngo@gmail.com	9582869647	Reg office ashish infotech shankar nagar station road durg distt durg chhattisgarh 491001 Corporate office	DURG	CHHATTISGARH, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Art & Culture,Biotechnology,Children,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Labour & Employment,Micro Finance (SHGs),Micro Small & Medium Enterprises,Nutrition,Panchayati Raj,Science & Technology,Sports,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Youth Affairs,	http://www.arunodayango.com	
126	CG/2017/0154055	Arya Prerna Samiti	jeetsingharya@gmail.com	9826928999	Arya Prerna Samiti, 1st Floor, Dubey Building, Power House Chowk, Vijay Ward No.2	Jagdalpur	CHHATTISGARH, 	Education & Literacy,Information & Communication Technology,Tourism,Vocational Training,Tribal Affairs,Urban Development & Poverty Alleviation,Women's Development & Empowerment,Youth Affairs,	http://www.aryaedugroup.org	
127	CG/2018/0207137	ARYA VIDYA SABHA	salkhiyan.hostel@gmail.com	9111902242	ARYA VIDYA SABHA SALKHIYA , LAILUNGADIST-RAIGARH	RAIGARH				
128	CG/2020/0257711	ARYANS SAMAJ SOCIETY	aryangroup248@gmail.com	9131383547	C/O- RAJESH HALDAR HOUSE, QUATER NO. 60, HIGH SCHOOL COLONEY, POST-PAKHANJORE, TEH-PAKHANJORE KANKER (C.G.) PIN-494776.	Pakhanjore	CHHATTISGARH, 	Agriculture,Art & Culture,Children,Civic Issues,Dalit Upliftment,Disaster Management,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,New & Renewable Energy,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Sports,Tourism,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,		
129	CG/2017/0168530	Asha Association in Surguja for Human Advancement (AASHA)8461004	deonisxaxa@gmail.com	8461004000	AASHA,Nawapara P.O.Funduldihari-497110,Ambikapur,Chhattisgarh	Ambikapur	CHHATTISGARH, 	Rural Development & Poverty Alleviation,	http://www.ashaassociation.org	
130	CG/2017/0162326	ASHA SHRI SAI PRAKRITIK CHIKITSHA SEWA SAMITI	rupeshspeaking@gmail.com	9993805690	ASHA COMPLEX PATAN ROAD UTAI	DURG	CHHATTISGARH, 	Education & Literacy,Health & Family Welfare,Youth Affairs,		
131	CG/2019/0223185	ASHADEEP MULTIPURPOSE EDUCATIONAL SOCIETY	lancyreena@gmail.com	9406010360	NEAR BLAZE ACADEMY, GANJPARA	BALOD	CHHATTISGARH, 	Education & Literacy,		
132	CG/2015/0089434	Ashirwad education and welfare association raipur	aeawagroup007@gmail.com	8821800200	A 51 NEW RAJENDRA NAGAR ,BAJAJ COLONY RAIPUR 492006	raipur	CHHATTISGARH, 	Art & Culture,Children,Dalit Upliftment,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Right to Information & Advocacy,Science & Technology,Sports,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Youth Affairs,	http://www.aeawagroup.org	
133	CG/2018/0190726	ASHT VEDANT EDUCATIONAL SOCITY	sunilsinha1982@gmail.com	9893949720	shikshak nagar ward no 2 dhamdha	dhamdha	CHHATTISGARH, 	Education & Literacy,Information & Communication Technology,Science & Technology,Women's Development & Empowerment,		
134	CG/2019/0249003	ASHVAMEGH FOUNDATION	ashvameghfoundation@gmail.com	9407923847	HOUSE NO 233 SANTIPARA WARD NO 21 CAMP 01 SUPELA BHILAI DURG	BHILAI	CHHATTISGARH, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Disaster Management,Education & Literacy,Environment & Forests,HIV/AIDS,Right to Information & Advocacy,Rural Development & Poverty Alleviation,		
135	CG/2009/0004081	Ashwa Samgra Samjik Avm Manav Kalyan Sanghthan	ashwaindia07@gmail.com	9479246412	Vill & Post Office Adawal  Block Jagdalpur  Dist- Bastar(C.G.)  Pin-494001	jagdalpur		Art & Culture,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Legal Awareness & Aid,Nutrition,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Tourism,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,	http://www.ashwaindia.org	
