S.no.	ID	Name	Email-id	Mobile no.	Address	City	State	Sector	Website
263	AR/2016/0100318	NYISHI WELFARE ASSOCIATION	nwadaporijo@gmail.com	8794711925	PO DAPORIJO DISTRICT UPPERSUBANSIRI ARUNACHAL PRADESH PIN 791122	DAPORIJO	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,		
264	AR/2017/0164505	Odiyana charitable society	gelekrapsel@gmail.com	9540254119	Vill. Yortong, P.O.	tuting			https://www.odiyanainstitute.org	
265	AR/2019/0223302	one step foundation ziro	osfziro@gmail.com	7005428928	Vill Hija PO/PS Ziro	Ziro	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Environment & Forests,Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,Sports,Tourism,Tribal Affairs,Vocational Training,Youth Affairs,Any Other,		
266	AR/2020/0262935	OPHAN TINU TRANSPORT SOCIETY	ottslongding2013@gmail.com	7005983990	MAIN TOWN LONGDING	LONGDING	ARUNACHAL PRADESH, 	Drinking Water,Environment & Forests,Tourism,Vocational Training,Agriculture,		
267	AR/2018/0215635	Opu Aama Society	opuaamasociety@gmail.com	9402698093	Office of the OPU AAMA SOCIETYchandranagar,ward No.04,near Gyan Ganga Vidhyapeeth School,PO/PS:Itanagar, District :Papumpare,Arunachal Pradesh.	Itanagar	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,Nutrition,Panchayati Raj,Prisoner's Issues,Rural Development & Poverty Alleviation,Youth Affairs,		
268	AR/2012/0055703	Orchid India Society	ois_ngo@yahoo.com	9436052990	Tadar Radhe bldng, Type-II (PHED), D Sector, Court Street Naharlagun-791110,   Post Pox No. 315 Arunachal Pradesh	Naharlagun	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Children,Civic Issues,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,New & Renewable Energy,Panchayati Raj,		
269	AR/2020/0253748	ORGYEN GURU SIRCHANGLAA DEVELOPMENT SOCIETY	societyorgyen@gmail.com	9546776486	NAFRA, ARUNACHAL PRADESH	NAFRA	ARUNACHAL PRADESH, 	Art & Culture,Health & Family Welfare,Tribal Affairs,		
270	AR/2017/0154035	Orphan Trust Society	orphantrust17@gmail.com	7085756164	M/s Orphan Trust Society Sigin Colony PartII Daporijo PO and PS Daporijo District Upper Subansiri Pincode791122 Arunachal Pradesh Mobile No. : 7085756164	Daporijo				
271	AR/2016/0113191	Padmapa Fellowship Kalaktang	padmapafellowshipktg121@gmail.com	8414063936	M/S: Padmapa Fellowship Kalaktang  Vill: Samphung  P.O/P.S: Kalaktang  Distt.:West Kameng  State: Arunachal Pradesh-790002	Kalaktang	ARUNACHAL PRADESH, 	Art & Culture,Drinking Water,Education & Literacy,Tribal Affairs,Tourism,Youth Affairs,	http://	
272	AR/2017/0163535	PAGA MULTIPURPOSE COOPERATIVE SOCIETY LIMITED	PAGAMULTI@GMAIL.COM	8794480669	C-Sector, Itanagar, Papumpare District, Arunachal Pradesh	Itanagar	ARUNACHAL PRADESH, 	Education & Literacy,Legal Awareness & Aid,Civic Issues,		
273	AR/2017/0168456	PAGO PAA MULTIPURPOSE COOPERATIVE LIMITED PALIN	tarhtapong@gmail.com	8794444056	VILLPALIN P.O.PALIN DISTKURUNG KUMEY STATEARUNACHAL PRADESH PIN NO. 791118	PALIN	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Civic Issues,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Science & Technology,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,Food Processing,HIV/AIDS,Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,		
274	AR/2020/0270360	Pakke Kessang Multipurpose Society	nabumhagohina@gmail.com	7085106971	PAKKE KESSANG, STAFF COLONY, EAST KAMENG DISTRICT SEPPA ARUNACHAL PRADESH	PAKKE KESSANG 	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Civic Issues,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,Panchayati Raj,Tourism,Tribal Affairs,Women's Development & Empowerment,		
275	AR/2019/0235233	Pangchen Lakhar Community Conserved Area	balpakram@gmail.com	9435083075	Vill: Kharman, PO: Zemithang, PS: Lumla, Dist: Tawang, Arunachal Pradesh	Tawang	ARUNACHAL PRADESH, 	Environment & Forests,		
276	AR/2016/0105193	PAPUMPARE FARMERS DEVELOPMENT SOCIETY	pfdsbanderewa@gmail.com	9856764862	BANDERDEWA PAPUMPARE DISTRICT ARUNACHAL PRADESH PIN 791123	BANDERDEWA	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Dalit Upliftment,Education & Literacy,Environment & Forests,Health & Family Welfare,Nutrition,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Vocational Training,Women's Development & Empowerment,		
277	AR/2020/0270506	PARANG PARE WELFARE SOCIETY	dpolomission.sgl@gmail.com	9436067777	PARANG PARE WELFARE SOCIETY SAGALEE PAPUM PARE DISTRICT ARUNACHAL PRADESH	SAGALEE	ARUNACHAL PRADESH, 	Education & Literacy,		
278	AR/2017/0157600	PARTE DANNE MULTIPURPOSE COOPERATIVE SOCIETY LTD	yamaktanatai@gmail.com	8974317639	PO KIMIN PAPUMPARE DISTRICTARUNACHAL PRADESH PIN 791121	KIMIN				
279	AR/2020/0254334	PATKAI HILLS WELFARE SOCIETY	phws2012@gmail.com	8130047883	VILL DEOMALI DISTRICT TIRAP STATE ARUNACHAL PRADESH PIN CODE 786629	DEOMALI	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Dalit Upliftment,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,		
280	AR/2017/0164120	PEDONG KENBO SOCIETY	kenpakam@gmail.com	8256949043	1st Floor Taken Pakam Lobom Market Nehru Chowk, Aalo West Siang District Arunachal Pradesh Pin-791001.	Aalo	ARUNACHAL PRADESH, 	Art & Culture,	http:www.PEDONGKENBOSOCIETY.com	
281	AR/2017/0173967	PEETHREE MULTIPURPOSE COOPERATIVE SOCIETY LIMITED	pakge9890@gmail.com	9774103197	RILU VILLAGE, DARING CIRCLE, P.O. BASAR, WEST SIANG DISTRICT, ARUNACHAL PRADESH	BASAR	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Differently Abled,Disaster Management,Drinking Water,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,Human Rights,Information & Communication Technology,Labour & Employment,Micro Finance (SHGs),Micro Small & Medium Enterprises,Panchayati Raj,Rural Development & Poverty Alleviation,Science & Technology,Sports,Tourism,Tribal Affairs,Vocational Training,Youth Affairs,		
282	AR/2017/0156737	Pema Mani Charitable Trust	kmgyaltsen@yahoo.com	9435475468	P.O. Tuting	Tuting	ARUNACHAL PRADESH, ASSAM, 	Education & Literacy,Art & Culture,Aged/Elderly,Environment & Forests,		
283	AR/2017/0151349	PEOPLE AWARENESS SOCIETY	ak_miyu2003@yahoo.co.in	9436058048	Lower Simar Colony Yingkiong. Dist. Upper Siang, P.Oand PS Yingkiong.	Yingkiong	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Children,Civic Issues,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Micro Small & Medium Enterprises,New & Renewable Energy,Rural Development & Poverty Alleviation,Science & Technology,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,	https://www.peopleawareness.org	
284	AR/2016/0109670	PURBANCHAL WELFARE SOCIETY	tanachar76@gmail.com	9612562013	RAKAP COLONY NEAR YOUTH HOSTEL PO NAHARLAGUN PAPUM PARE DISTRICT ARUNACHAL PRADESH PIN 791110	NAHARLAGUN	ARUNACHAL PRADESH, 	Agriculture,Art & Culture,Children,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,Legal Awareness & Aid,Nutrition,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Vocational Training,Women's Development & Empowerment,		
285	AR/2009/0007790	R K Mossang Memorial Society	arupkumar_ch@yahoo.co.in	9436228161	1. Miss Komoli Mosang 2. Sri Arup Kumar Choudhury C/O R.K.Mossang Memorial Society	Jairampur	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Civic Issues,Education & Literacy,Health & Family Welfare,HIV/AIDS,Legal Awareness & Aid,Micro Finance (SHGs),Rural Development & Poverty Alleviation,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Youth Affairs,	http://rkmmsociety.org	
286	AR/2016/0108697	Raksap Multipurpose Cooperative Society Ltd	raksapsociety@gmail.com	8974787433	Aalo, P.O. Aalo, West Siang District, Arunachal Pradesh	Aalo	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,		
287	AR/2009/0007056	Ramakrishna Mission Aalo	aalo@rkmm.org	9436638131	Ramakrishna Mission, P.O.Viveknagar,Aalo (Along)DistrictWest Siang, Arunachal Pradesh 791 001	Aalo 	ARUNACHAL PRADESH, 	Tribal Affairs,	http://www.ramakrishnamissionaalo.org/	
288	AR/2017/0118671	Ramakrishna Mission Hospital	rkmitanagar@gmail.com	9436639142	Ramakrishna Mission Hospital P.O. R K Mission 791103	Itanagar	ARUNACHAL PRADESH, 	Education & Literacy,Health & Family Welfare,		
289	AR/2009/0006097	Ramakrishna Mission School	narottamnagar@rkmm.org	9436046176	792129	Narottam Nagar	ARUNACHAL PRADESH, 	Education & Literacy,Health & Family Welfare,Tribal Affairs,Vocational Training,	http://www.rkmnarottamnagar.org	
290	AR/2017/0152679	Ramakrishna Sarada Mission	rksmksa@gmail.com	8335020454	Ramakrishna Sarada Mission Khonsa Khonsa,	Khonsa	ARUNACHAL PRADESH, 	Children,Education & Literacy,Tribal Affairs,Vocational Training,Women's Development & Empowerment,	http://rksmkhonsa.org/	
291	AR/2020/0268327	RENGCHI PORIANG VILLAGE FOREST MANAGEMENT COMMITTEE	ktaniu532@gmail.com	7005257767	Rengchi Poriang Village, Parsi Parlo Circle, District- Kurung Kumey,	Koloriang	ARUNACHAL PRADESH, 	Environment & Forests,Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Food Processing,Health & Family Welfare,Land Resources,		
292	AR/2016/0112681	Research institute of Worlds Ancient Traditions Cultures and Heritage	vjayarunachal@gmail.com	9436050169	Village-Khinjili, PO-Roing, Lower Dibang Valley, Arunachal Pradesh PIN-792110	Roing	ARUNACHAL PRADESH, ASSAM, testingswss, ASSAM, MEGHALAYA, MANIPUR, MIZORAM, NAGALAND, TRIPURA, 	Art & Culture,Education & Literacy,Environment & Forests,Health & Family Welfare,Micro Finance (SHGs),New & Renewable Energy,Rural Development & Poverty Alleviation,Scientific & Industrial Research,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Youth Affairs,	http://www.riwatch.org	
293	AR/2020/0263537	RIDE ARUNACHAL 	ridearunachal@gmail.com	8258037450	ITANAGAR PAPUM PARE ARUNACHAL PRADESH	ARUNACHAL PRADESH		Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,		
294	AR/2017/0160766	Rigdzin Choeling Lhakhang Society	rclsbdl2011@gmail.com	9436417683	Bomdila, Near Water Treatment Plant, RR Hill Road PO/PS: Bomdila. District West Kameng. Arunachal Pradesh. Pin-790001	Bomdila	ARUNACHAL PRADESH, 	Agriculture,Art & Culture,Biotechnology,Children,Differently Abled,Drinking Water,Education & Literacy,Health & Family Welfare,		
295	AR/2018/0193096	RIGDZIN NORBU CHOELING GONPA	rigdzinratna108@gmail.com	9436883668	RIGDZIN NORBU CHOELING MONASTERY BHALUKPONG	BHALUKPONG	ARUNACHAL PRADESH, 	Art & Culture,Any Other,		
296	AR/2021/0274156	ROSE FARMING DEV & LITERARY SOCIETY	rfdls_poma@yahoo.co.in	9402698084	Poma Village, Circle Sangdupota,	Itanagar	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Housing,Panchayati Raj,Rural Development & Poverty Alleviation,Tourism,Tribal Affairs,Micro Small & Medium Enterprises,New & Renewable Energy,Sports,Urban Development & Poverty Alleviation,Water Resources,Youth Affairs,		
297	AR/2018/0190878	Rural Development and Heritage Society	rdhs2006@gmail.com	9436634235	Sangram, Kurung Kumey	Sangram				
298	AR/2010/0031049	Rural Development Society	duirds@gmail.com	9862788364	Mama Complex, Opp-Hotel River View, Barapani	Naharlagun	ARUNACHAL PRADESH, 	Agriculture,Art & Culture,Biotechnology,Children,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,New & Renewable Energy,Nutrition,Rural Development & Poverty Alleviation,Scientific & Industrial Research,Science & Technology,		
299	AR/2018/0192846	Rural Mahila Welfare Society	rmwsap2009@gmail.com	7085917098	Namko Deed Village, P.O.CircleDeed	Ziro	ARUNACHAL PRADESH, 	Rural Development & Poverty Alleviation,		
300	AR/2016/0100469	RURAL WOMEN DEVELOPMENT COUNCIL	rwdckimin@gmail.com	9436044541	MODEL VILLAGE KIMIN PAPUMPARE DISTRICT ARUNACHAL PRADESH PIN 791121	KIMIN	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Children,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,Human Rights,Legal Awareness & Aid,Labour & Employment,Micro Finance (SHGs),Minority Issues,Nutrition,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,		
301	AR/2017/0177125	Sadhanarama Bana Vihara Foundation	sbvfdyn@gmail.com	7085353644	Vill: Jyotsnapur, P.O/P.S: Diyun Changlang district :: Arunachal Pradesh Pin: 792103	Diyun	ARUNACHAL PRADESH, 	Art & Culture,Education & Literacy,Minority Issues,Rural Development & Poverty Alleviation,Women's Development & Empowerment,	https://www.sbvfdiyun.org	
302	AR/2019/0249014	Sadhanarama Foundation	sadhanaramafoundation@gmail.com	8638644961	Jyotsnapur Village, Diyun Circle, Changlang district, Arunachal Pradesh	Diyun	ARUNACHAL PRADESH, 	Education & Literacy,Minority Issues,Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,	https://sadhanaramafoundation.org	
303	AR/2017/0157963	SAMTEN CHOELING EDUCATIONAL &CULTURAL PRESERVATION SOCIETY	sceducationalps20@gmail.com	7641007044	P.O/P.S-Jang-790105 District -Tawang Arunachal Pradesh	jANG	ARUNACHAL PRADESH, 	Art & Culture,Education & Literacy,		
304	AR/2018/0184637	SANGCHA AJIN FOUNDATION	HAPOAPOBYABANG@GMAIL.COM	9436618174	PALIN KRA DAADI ARUNACHAL PRADESH	PALIN				
305	AR/2020/0257924	Sangcha Welfare Society	sangchawelfare@gmail.com	9436896417	SANGRAM TOWN PO/PS SANGRAM DISTT KURUNG KUMEY ARUNACHAL PRADESH PIN 791 118	ITANAGAR	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,Human Rights,Micro Finance (SHGs),Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,Tourism,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Youth Affairs,		
306	AR/2016/0105445	SANGHA WELFARE SOCIETY	sanghawelfaresociety@gmail.com	9436883156	PARSI PARLO CIRCLE KOLORIANG KURUNG KUMEY DISTRICT ARUNACHAL PRADESH PIN 791118	KOLORIANG	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Art & Culture,Children,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Women's Development & Empowerment,		
307	AR/2018/0215917	SANGHI-GAI MULTIPURPOSE COOPERATIVE SOCIETY LIMITED	bengiabado@gmail.com	8787884211	KOLORIANG P.O KOLORING , P.S-SANGRAM DISTRICT KURUNG KUMEY STATE -ARUNACHAL PRADESHPIN NO 791118	Koloriang	ARUNACHAL PRADESH, 	Agriculture,Art & Culture,Education & Literacy,Labour & Employment,Women's Development & Empowerment,Animal Husbandry, Dairying  &  Fisheries,Biotechnology,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Youth Affairs,Any Other,		
308	AR/2016/0105384	Sangrh Langrh Multipurpose cooperative Society Ltd	btashi@rediffmail.com	9436052067	O/o Sangrh Langrh Multipurpose Cooperative Society Ltd,Near Helipad, Koloriang Town, PO/PS Koloriang District Kurung Kumey, Arunachal Pradesh PINCode 791 118	Koloriang Town		Animal Husbandry, Dairying  &  Fisheries,Agriculture,Dalit Upliftment,Education & Literacy,Environment & Forests,Health & Family Welfare,Legal Awareness & Aid,Labour & Employment,Micro Finance (SHGs),Panchayati Raj,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,		
309	AR/2017/0164652	Sangshinaah Multipurpose Cooperative Society	sangshinath@rediffmail.com	8368607026	PO NAFRA	NAFRA	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Health & Family Welfare,HIV/AIDS,Human Rights,		
310	AR/2017/0156833	Sangya Rural Development Society	sangya12@yahoo.com	7085775349	Naharlagun Papumpare	Naharlagun	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Information & Communication Technology,Rural Development & Poverty Alleviation,Science & Technology,Tribal Affairs,Youth Affairs,Any Other,		
311	AR/2019/0248926	SANIA WELFARE SOCIETY OF PALIN AREA	mercyhome33@gmail.com	7628080885	PALIN KURUNG KUMEY DISTRICT ARUNACHAL PRADESH	PALIN	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Dalit Upliftment,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Labour & Employment,Legal Awareness & Aid,Micro Small & Medium Enterprises,Minority Issues,Panchayati Raj,Rural Development & Poverty Alleviation,Science & Technology,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,		
312	AR/2010/0032157	sanskar bharati arunachal pardesh	linksukh@yahoo.com		Minam Home, Ganga, Itanagar Arunachal Pradesh	Itanagar	ARUNACHAL PRADESH, 	Art & Culture,Tribal Affairs,Vocational Training,Youth Affairs,		
313	AR/2016/0107294	Sei Donyi Charitable Trust	seisdct01@gmail.com	9436045921	Sei-Donyi Charitable Trust Medical Colony	Seppa	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Education & Literacy,HIV/AIDS,Labour & Employment,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Vocational Training,Youth Affairs,		
314	AR/2013/0071985	SERA WELFARE SOCIETY	serawelfaresociety2001@gmail.com	8729893889	SERA VILLAGE BOMDILA WEST KAMENG DISTRICT ARUNACHAL PRADESH	BOMDILA	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,	http://serawelfaresociety.com	
315	AR/2016/0113647	SEVA BHARATI ARUNACHAL PRADESH	sevabharatiarunachalpradesh@gmail.com	9707135695	DANIS APARTMENT, NAHARLAGUN,ARUNACHAL PRADESH, PIN791110	NAHARLAGUN		Agriculture,Art & Culture,Children,Education & Literacy,Environment & Forests,Health & Family Welfare,Housing,Legal Awareness & Aid,Labour & Employment,Nutrition,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,		
316	AR/2017/0176188	SEVA KENDRA ARUNACHAL EAST	rincyksh@gmail.com	9862239485	P.O. MIAO	MIAO	ARUNACHAL PRADESH, 	Vocational Training,Civic Issues,Disaster Management,Education & Literacy,Environment & Forests,Health & Family Welfare,Rural Development & Poverty Alleviation,Tribal Affairs,Women's Development & Empowerment,	http://www.sevakendra.org/	
317	AR/2017/0177243	SEVA SAMITHY	sevasamithy55@gmail.com	8974720194	P.O KHONSA	KHONSA	ARUNACHAL PRADESH, 	Youth Affairs,Tribal Affairs,Urban Development & Poverty Alleviation,Women's Development & Empowerment,		
318	AR/2017/0172741	Shar-Chhock Khochi Farmers Society	srkhochey@gmail.com	9402842712	TownKalaktang PO/PSKalaktang District West Kameng Arunachal Pradesh	Kalaktang	ARUNACHAL PRADESH, 	Agriculture,		
319	AR/2017/0176919	SHEEP SOCIETY	manoffaith35@gmail.com	8974791415	H.Q. YUPIA DIST. PAPUM PARE STATEARUNACHAL PRADESH PIN NO. 791110	YUPIA	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Disaster Management,Drinking Water,Education & Literacy,Food Processing,Health & Family Welfare,HIV/AIDS,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,Science & Technology,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Any Other,	http://www.sheepsociety2006.org	
320	AR/2010/0032650	SHOSI NAMCHAR BAGANG VILLAGE FORST MANAGEMENT COMMITTEE	blayukasha@gmail.com	9862395253	Shosi Village, Chayang Tajo Circle, Pin-790102	East Kameng	ARUNACHAL PRADESH, 	Agriculture,Art & Culture,	http://	
321	AR/2020/0251641	SHUNGKUH WANCHO WOMEN WELFARE SOCIETY	swwwspch.wakka@gmail.com	7085819962	PONGCHAU, LONGDING, ARUNACHAL PRADESH792131	LONGDINGH		Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,		
322	AR/2020/0256265	Sidartha Wisdom welfare Society	daninime13@gmail.com	8794217577	Rama-Camp P.O/P.S Dirang	Dirang	ARUNACHAL PRADESH, 	Education & Literacy,		
323	AR/2020/0263661	SIKU WELFARE SOCIETY	sikuwelfaresociety01@gmail.com	9612210486	VillageAyeng, DistrictEast Siang,Arunachal Pradesh, Pin791104	East Siang	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Health & Family Welfare,HIV/AIDS,Women's Development & Empowerment,Youth Affairs,		
324	AR/2009/0023589	Simang Valley Women Welfare Society	simangvalleywss@gmail.com	9711817223	SIMANG VALLEY WOMEN WELFARE SOCIETY BELONG, EAST SIANG DISTRICT ARUNACHAL PRADESH PIN791102	BELONG		Agriculture,Education & Literacy,Health & Family Welfare,HIV/AIDS,Rural Development & Poverty Alleviation,Sports,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,		
